"No.","Time","Source","Destination","Protocol","Length","Info"
"505","2.751786","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=167037 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"506","2.751984","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=167573 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"508","2.752182","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=168109 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"509","2.752366","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=168645 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"510","2.752568","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=169181 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"512","2.752772","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=169717 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"513","2.752995","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=170253 Ack=1 Win=131072 Len=536 TSval=4753 TSecr=4683"
"514","2.753059","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=170789 Ack=1 Win=131072 Len=212 TSval=4753 TSecr=4683"
"517","2.823591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=171001 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"518","2.823775","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=171537 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"520","2.823958","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=172073 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"521","2.824141","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=172609 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"522","2.824336","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=173145 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"524","2.824529","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=173681 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"525","2.824711","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=174217 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"527","2.824905","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=174753 Ack=1 Win=131072 Len=536 TSval=4825 TSecr=4755"
"528","2.824970","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=175289 Ack=1 Win=131072 Len=212 TSval=4825 TSecr=4755"
"531","2.895591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=175501 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"532","2.895788","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=176037 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"533","2.895971","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=176573 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"535","2.896157","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=177109 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"536","2.896356","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=177645 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"537","2.896550","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=178181 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"539","2.896734","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=178717 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"540","2.896935","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=179253 Ack=1 Win=131072 Len=536 TSval=4897 TSecr=4827"
"541","2.896999","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=179789 Ack=1 Win=131072 Len=212 TSval=4897 TSecr=4827"
"544","2.967591","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=180001 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"545","2.967774","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=180537 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"547","2.967967","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=181073 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"548","2.968257","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=181609 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"550","2.968439","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=182145 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"551","2.968626","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=182681 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"552","2.968850","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=183217 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"554","2.969034","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=183753 Ack=1 Win=131072 Len=536 TSval=4969 TSecr=4899"
"555","2.969108","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=184289 Ack=1 Win=131072 Len=212 TSval=4969 TSecr=4899"
"561","3.039593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=184501 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"562","3.039775","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=185037 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"563","3.039973","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=185573 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"564","3.040178","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=186109 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"565","3.040373","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=186645 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"566","3.040554","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=187181 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"567","3.040738","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=187717 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"568","3.040929","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=188253 Ack=1 Win=131072 Len=536 TSval=5041 TSecr=4971"
"569","3.041034","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=188789 Ack=1 Win=131072 Len=212 TSval=5041 TSecr=4971"
"589","3.111593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=189001 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"590","3.111781","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=189537 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"592","3.111963","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=190073 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"593","3.112148","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=190609 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"595","3.112371","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=191145 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"596","3.112553","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=191681 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"597","3.112735","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=192217 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"599","3.112941","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=192753 Ack=1 Win=131072 Len=536 TSval=5113 TSecr=5043"
"600","3.113020","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=193289 Ack=1 Win=131072 Len=212 TSval=5113 TSecr=5043"
"618","3.183593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=193501 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"619","3.183776","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=194037 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"620","3.183962","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=194573 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"622","3.184156","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=195109 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"623","3.184350","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=195645 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"624","3.184582","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=196181 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"625","3.184775","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=196717 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"626","3.184958","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=197253 Ack=1 Win=131072 Len=536 TSval=5185 TSecr=5115"
"627","3.185036","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=197789 Ack=1 Win=131072 Len=212 TSval=5185 TSecr=5115"
"646","3.255593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=198001 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"647","3.255792","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=198537 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"649","3.255994","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=199073 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"650","3.256294","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=199609 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"652","3.256479","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=200145 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"653","3.256663","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=200681 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"655","3.256856","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=201217 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"656","3.257039","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=201753 Ack=1 Win=131072 Len=536 TSval=5257 TSecr=5187"
"657","3.257106","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=202289 Ack=1 Win=131072 Len=212 TSval=5257 TSecr=5187"
"675","3.327593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=202501 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"676","3.327789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=203037 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"677","3.327979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=203573 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"678","3.328162","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=204109 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"680","3.328345","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=204645 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"681","3.328552","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=205181 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"683","3.329004","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=205717 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"685","3.329236","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=206253 Ack=1 Win=131072 Len=536 TSval=5329 TSecr=5259"
"686","3.329299","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=206789 Ack=1 Win=131072 Len=212 TSval=5329 TSecr=5259"
"696","3.399593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=207001 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"697","3.399775","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=207537 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"699","3.399967","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=208073 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"700","3.400248","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=208609 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"702","3.400457","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=209145 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"703","3.400639","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=209681 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"705","3.400841","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=210217 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"706","3.401026","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=210753 Ack=1 Win=131072 Len=536 TSval=5401 TSecr=5331"
"707","3.401111","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=211289 Ack=1 Win=131072 Len=212 TSval=5401 TSecr=5331"
"725","3.471593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=211501 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"726","3.471788","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=212037 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"727","3.471996","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=212573 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"728","3.472190","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=213109 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"729","3.472382","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=213645 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"730","3.472578","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=214181 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"731","3.472760","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=214717 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"732","3.472947","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=215253 Ack=1 Win=131072 Len=536 TSval=5473 TSecr=5403"
"733","3.473030","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=215789 Ack=1 Win=131072 Len=212 TSval=5473 TSecr=5403"
"753","3.543593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=216001 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"754","3.543790","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=216537 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"756","3.543987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=217073 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"757","3.544218","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=217609 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"758","3.544422","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=218145 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"759","3.544617","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=218681 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"760","3.544804","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=219217 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"761","3.544987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=219753 Ack=1 Win=131072 Len=536 TSval=5545 TSecr=5475"
"762","3.545060","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=220289 Ack=1 Win=131072 Len=212 TSval=5545 TSecr=5475"
"782","3.615593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=220501 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"783","3.615779","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=221037 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"784","3.615984","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=221573 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"786","3.616176","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=222109 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"787","3.616361","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=222645 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"788","3.616564","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=223181 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"790","3.616750","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=223717 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"791","3.616932","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=224253 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"792","3.617020","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=224789 Ack=1 Win=131072 Len=212 TSval=5617 TSecr=5547"
"810","3.687593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=225001 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"811","3.687777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=225537 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"813","3.687982","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=226073 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"814","3.688231","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=226609 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"816","3.688421","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=227145 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"817","3.688613","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=227681 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"818","3.688802","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=228217 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"820","3.688990","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=228753 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"821","3.689063","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=229289 Ack=1 Win=131072 Len=212 TSval=5689 TSecr=5619"
"831","3.759593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=229501 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"832","3.759787","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=230037 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"833","3.759979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=230573 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"835","3.760186","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=231109 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"836","3.760430","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=231645 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"838","3.760626","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=232181 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"839","3.760888","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=232717 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"841","3.761080","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=233253 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"842","3.761202","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=233789 Ack=1 Win=131072 Len=212 TSval=5761 TSecr=5691"
"859","3.831593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=234001 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"860","3.831801","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=234537 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"862","3.831985","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=235073 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"863","3.832210","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=235609 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"865","3.832412","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=236145 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"866","3.832593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=236681 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"867","3.832797","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=237217 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"869","3.833004","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=237753 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"870","3.833086","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=238289 Ack=1 Win=131072 Len=212 TSval=5833 TSecr=5763"
"888","3.903593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=238501 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"889","3.903777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=239037 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"890","3.903966","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=239573 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"892","3.904164","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=240109 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"893","3.904348","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=240645 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"894","3.904534","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=241181 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"895","3.904767","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=241717 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"896","3.904963","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=242253 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"897","3.905026","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=242789 Ack=1 Win=131072 Len=212 TSval=5905 TSecr=5835"
"916","3.975593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=243001 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"917","3.975778","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=243537 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"919","3.975962","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=244073 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"920","3.976144","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=244609 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"922","3.976461","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=245145 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"923","3.976805","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=245681 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"925","3.976994","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=246217 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"926","3.977183","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=246753 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"927","3.977246","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=247289 Ack=1 Win=131072 Len=212 TSval=5977 TSecr=5907"
"945","4.047595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=247501 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"946","4.047789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=248037 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"947","4.047973","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=248573 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"949","4.048176","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=249109 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"950","4.048487","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=249645 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"952","4.048719","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=250181 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"953","4.048902","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=250717 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
